,Unnamed: 0,id,xcenter,ycenter,aperture_sum_0,aperture_sum_err_0,aperture_sum_1,aperture_sum_err_1,aperture_sum_2,aperture_sum_err_2,aperture_sum_3,aperture_sum_err_3,aperture_sum_4,aperture_sum_err_4,aperture_sum_5,aperture_sum_err_5,aperture_sum_6,aperture_sum_err_6,aperture_sum_7,aperture_sum_err_7,timestamp,filter,skyflux_0,objflux_0,mag_0,mag_err_0,skyflux_1,objflux_1,mag_1,mag_err_1,skyflux_2,objflux_2,mag_2,mag_err_2,skyflux_3,objflux_3,mag_3,mag_err_3,skyflux_4,objflux_4,mag_4,mag_err_4,skyflux_5,objflux_5,mag_5,mag_err_5,skyflux_6,objflux_6,mag_6,mag_err_6,skyflux_7,objflux_7,mag_7,mag_err_7,timestamp2,refmag_0,dmag_0,refmag_1,dmag_1,refmag_2,dmag_2,refmag_3,dmag_3,refmag_4,dmag_4,refmag_5,dmag_5,refmag_6,dmag_6,refmag_7,dmag_7,times,julian,refflux_0,dflux_0,refflux_1,dflux_1,refflux_2,dflux_2,refflux_3,dflux_3,refflux_4,dflux_4,refflux_5,dflux_5,dflux
204,2,3,1091.249857015716,840.6745112380288,90854.02351425272,346.3080357480777,160599.726075807,475.6012607292985,202459.05021826865,557.072113765833,246238.15768465813,639.9885154547238,297493.2312042922,728.6354836564597,358522.23790469544,822.9063754683888,429591.4915921593,921.2566940906686,510800.6013095457,1022.5708582949392,2023-11-09T04:30:14.0000,g,5430.563503714626,85423.46001053808,12.671057104485246,0.0044087419173793,21722.254014858503,138877.4720609485,12.143420493523305,0.0037242640103365,48875.071533431634,153583.978684837,12.034135214857464,0.0039445255221803,86889.01605943401,159349.14162522412,11.994125679054736,0.004367689109954,135764.08759286563,161729.14361142658,11.97802928280715,0.0048994947402937,195500.2861337265,163021.95177096894,11.9693847790039,0.0054895102996873,266097.6116820167,163493.87991014263,11.966246249267654,0.0061278541764024,347556.06423773605,163244.53707180964,11.967903358352212,0.0068121471526276,2023-11-09 04:30:14,12.038109347763315,0.632947756721931,11.505541663737937,0.6378788297853681,11.395817560745062,0.6383176541124023,11.359280624260483,0.634845054794253,11.343023546035454,0.6350057367716957,11.33469395839082,0.6346908206130788,11.328788771055882,0.6374574782117719,11.325260632969124,0.6426427253830873,2023-11-09 04:30:14,2460257.687662037,153022.84105044123,-67599.38103990315,249909.8273656491,-111032.35530470061,276485.89190745226,-122901.91322261526,285948.45232088206,-126599.31069565794,290262.266150933,-128533.12253950641,292497.67387090065,-129475.7220999317,37637.56388122123
223,2,3,1091.249857015716,840.6745112380288,129067.28582057756,409.506816156816,190616.27537676087,513.5340732597118,224672.2598752379,581.4601022996467,261302.7616101036,654.5349904512342,305811.56297046266,735.7360817123918,358746.4053260478,823.0766131757006,420702.9138305484,915.2066288955745,491561.7177537327,1010.743565696477,2023-11-09T04:30:14.0000,g,5430.563503714626,123636.72231686291,12.269631292153672,0.0036019934387228,21722.254014858503,168894.02136190247,11.93096430910224,0.0033066197380265,48875.071533431634,175797.1883418063,11.887470188021991,0.0035969736900535,86889.01605943401,174413.74555066958,11.896048228245332,0.0040811393612834,135764.08759286563,170047.47537759703,11.923574528671246,0.0047052329773526,195500.2861337265,163246.1191923213,11.967892835750805,0.0054831062524313,266097.6116820167,154605.30214853171,12.026939040365646,0.0064376007490852,347556.06423773605,144005.65351599664,12.104051144022224,0.0076329199643041,2023-11-09 04:30:14,11.771525481820538,0.4981058103331346,11.424122533700451,0.5068417754017887,11.373032794915268,0.5144373931067232,11.370416126575243,0.5256321016700891,11.38005288699117,0.5435216416800763,11.40613625663878,0.5617565791120249,11.438454203632627,0.5884848367330182,11.485289531456312,0.6187616125659119,2023-11-09 04:30:14,2460257.687662037,153022.84105044123,-29386.118733578318,249909.8273656491,-81015.80600374663,276485.89190745226,-100688.70356564596,285948.45232088206,-111534.70677021248,290262.266150933,-120214.79077333596,292497.67387090065,-129251.55467857936,37861.73130257358
247,2,3,1091.249857015716,840.6745112380288,110874.25591577691,380.7289643770656,180555.8620046532,501.14042668847736,218446.79422341645,574.7295171167714,257558.0581761279,650.9494399675696,304505.9719969304,734.6261576855611,360584.6927870311,824.4713266807984,425330.7166362008,918.361543665899,499761.2944138444,1015.8011733148722,2023-11-09T04:30:14.0000,g,5430.563503714626,105443.69241206229,12.442448486055122,0.0039266715655406,21722.254014858503,158833.60798979463,11.997643996897146,0.0034312021298334,48875.071533431634,169571.72268998483,11.926616419461114,0.003685864246406,86889.01605943401,170669.0421166939,11.919613122479804,0.0041478378690419,135764.08759286563,168741.88440406474,11.93194276317993,0.0047344851534904,195500.2861337265,165084.40665330456,11.955734867179933,0.0054312371830996,266097.6116820167,159233.10495418415,11.994916590800456,0.0062720511480575,347556.06423773605,152205.23017610837,12.04392605949186,0.0072578568732608,2023-11-09 04:30:14,11.900571184769888,0.5418773012852345,11.45666887534906,0.5409751215480867,11.380212198206364,0.5464042212547504,11.36299142460463,0.5566216978751743,11.363430094650573,0.5685126685293564,11.371784206432334,0.5839506607475986,11.391259846003596,0.6036567447968597,11.416181734868438,0.6277443246234213,2023-11-09 04:30:14,2460257.687662037,195609.4388787011,-90165.74646663881,269371.0917865894,-110537.48379679478,282349.40835250146,-112777.68566251663,283030.702535049,-112361.66041835511,280529.69865903456,-111787.81425496982,273870.65302601294,-108786.24637270838,58327.03960844455
274,2,3,1091.249857015716,840.6745112380288,109107.71347024488,377.8179041235924,178964.51600267628,499.151827785445,217579.2608682456,573.7853289405956,257576.3589792777,650.9670132361912,304004.94381583435,734.1997748320367,359964.7070198554,824.0012074656681,424774.55645331566,917.9829674193876,499258.09127020655,1015.4915184661209,2023-11-09T04:30:24.0000,g,5430.563503714626,103677.14996653024,12.460792374623654,0.0039630426845939,21722.254014858503,157242.26198781776,12.008576793302575,0.0034521737722058,48875.071533431634,168704.1893348139,11.93218533172514,0.0036987317723599,86889.01605943401,170687.34291984365,11.919496705471389,0.0041475051095429,135764.08759286563,168240.85622296872,11.935171325186705,0.0047458285285452,195500.2861337265,164464.42088612888,11.959820099666093,0.0054486028545915,266097.6116820167,158676.94477129896,11.998715425488095,0.0062914399978361,347556.06423773605,151702.0270324705,12.047521540400757,0.0072797117344749,2023-11-09 04:30:24,11.931499505001968,0.5292928696216865,11.4686881605163,0.5398886327862762,11.38651319285504,0.5456721388701009,11.366469559583594,0.5530271458877944,11.365231199879393,0.569940125307312,11.376812388083192,0.5830077115829013,11.394696345011404,0.6040190804766912,11.421228460939036,0.6262930794617212,2023-11-09 04:30:24,2460257.6877777777,168810.78833300687,-65133.63836647663,258538.2089087346,-101295.94692091685,278865.45778203884,-110161.26844722492,284061.3692742576,-113374.02635441397,284385.54639709205,-116144.69017412333,281368.22105314664,-116903.80016701776,50209.48581413517
301,2,3,1091.249857015716,840.6745112380288,93270.1066755777,350.6413511028558,162553.6193451312,478.1620259774063,203739.0466327321,558.5063411078442,246315.71694458352,640.0642519827901,297023.8254442635,728.2327295772251,357259.8103277702,821.9469970176694,427760.2599984724,920.0135078190102,508622.0672343464,1021.238459102216,2023-11-09T04:30:24.0000,g,5430.563503714626,87839.54317186307,12.640774828821222,0.0043411253696786,21722.254014858503,140831.3653302727,12.12825152575366,0.0036923678331949,48875.071533431634,154863.97509930044,12.025123993290569,0.0039219944184263,86889.01605943401,159426.7008851495,11.993597352331394,0.0043660809021741,135764.08759286563,161259.7378513979,11.981185126345135,0.0049110404367953,195500.2861337265,161759.52419404368,11.977825348006036,0.0055259025007049,266097.6116820167,161662.6483164557,11.978475777443164,0.0061889044882814,347556.06423773605,161066.00299661036,11.982490296517042,0.0068952901519325,2023-11-09 04:30:24,12.021072842313949,0.6197019865072733,11.49940734573611,0.6288441800175502,11.394248663919091,0.6308753293714773,11.359476651416784,0.6341207009146093,11.341876387165868,0.6393087391792669,11.329784935557,0.6480404124490349,11.32726122150534,0.6512145559378233,11.325517145525623,0.6569731509914192,2023-11-09 04:30:24,2460257.6877777777,155442.89035378708,-67603.34718192401,251325.7930933687,-110494.427763096,276885.70485781506,-122021.72975851462,285896.8296506269,-126470.12876547742,290569.1113134535,-129309.37346205564,293823.16041520383,-132063.63622116015,35049.64975999278
303,2,3,1091.249857015716,840.6745112380288,122431.31021215458,399.250376079862,189394.7295617833,512.0452249718899,224336.4662539224,581.0990526470761,261263.7398416125,654.497728860952,305729.2882143651,735.6661866543718,357586.801504934,822.1956007513958,419059.4107208583,914.0835815026423,490004.40797419846,1009.780133098008,2023-11-09T04:30:24.0000,g,5430.563503714626,117000.74670843995,12.32952841635425,0.0037109573759286,21722.254014858503,167672.4755469248,11.938845559035949,0.0033210530251942,48875.071533431634,175461.39472049073,11.889546057029222,0.0036016197224488,86889.01605943401,174374.72378217854,11.896291168312027,0.0040818202586826,135764.08759286563,169965.20062149945,11.9240999719237,0.0047070634168711,195500.2861337265,162086.51537120747,11.975632785881071,0.0055164225954849,266097.6116820167,152961.79903884156,12.03854254286007,0.006498785325032,347556.06423773605,142448.3437364624,12.115856489969593,0.0077090113225584,2023-11-09 04:30:24,11.827715220987296,0.5018131953669549,11.435142880997208,0.5037026780387404,11.379303628876292,0.5102424281529299,11.372887601390556,0.5234035669214716,11.3836970098376,0.5404029620861,11.4098120950503,0.5658206908307708,11.44380518741823,0.5947373554418398,11.489526431788295,0.6263300581812974,2023-11-09 04:30:24,2460257.6877777777,155442.89035378708,-38442.143645347125,251325.7930933687,-83653.3175464439,276885.70485781506,-101424.31013732433,285896.8296506269,-111522.10586844839,290569.1113134535,-120603.91069195408,293823.16041520383,-131736.64504399637,35376.64093715657
327,2,3,1091.249857015716,840.6745112380288,92629.13770741424,349.496991753478,161998.3121280038,477.43564013669663,202945.01453782985,557.6170673846569,246225.6660539885,639.9763155311254,297479.85207401763,728.6240067465055,358095.32098811225,822.5820664160749,429083.1004248663,920.911726066662,509867.4219116944,1022.0003356031872,2023-11-09T04:30:34.0000,g,5430.563503714626,87198.57420369961,12.648726540550692,0.0043587636839569,21722.254014858503,140276.0581131453,12.132541116738288,0.0037013533573196,48875.071533431634,154069.9430043982,12.030705195230889,0.0039359303246026,86889.01605943401,159336.6499945545,11.994210794965376,0.0043679482602645,135764.08759286563,161715.764481152,11.9781191046332,0.0048998229076743,195500.2861337265,162595.03485438574,11.972231801348505,0.0055017547001273,266097.6116820167,162985.4887428496,11.969627652171868,0.0061446666805877,347556.06423773605,162311.3576739583,11.97412772380864,0.0068474897930496,2023-11-09 04:30:34,12.016603583509813,0.6321229570408793,11.495164470542656,0.6373766461956318,11.389899113404407,0.6408060818264811,11.35585348889056,0.6383573060748162,11.336919485117466,0.6411996195157332,11.327933449063949,0.6442983522845562,11.325061230510434,0.644566421661434,11.325222069191526,0.6489056546171152,2023-11-09 04:30:34,2460257.6878935187,155442.89035378708,-68244.31615008747,251325.7930933687,-111049.73498022341,276885.70485781506,-122815.76185341686,285896.8296506269,-126560.17965607243,290569.1113134535,-128853.34683230153,293823.16041520383,-131228.1255608181,35885.16042033484
356,2,3,1091.249857015716,840.6745112380288,102989.81202461488,367.55814535316784,177953.2254263194,497.8839544424404,217058.9226209485,573.2182650847425,257233.239085902,650.6374956684251,304455.4172848078,734.5831469192472,361079.0578258622,824.8460018979566,426224.7267596847,918.9697705810642,500992.1685599439,1016.5582218533156,2023-11-09T04:30:34.0000,g,5430.563503714626,97559.24852090026,12.526828884069284,0.0040971972327763,21722.254014858503,156230.9714114609,12.015582167187713,0.0034656943854631,48875.071533431634,168183.85108751693,11.93553926807951,0.0037065084385258,86889.01605943401,170344.22302646798,11.9216814757608,0.0041537556364883,135764.08759286563,168691.32969194214,11.932268096190375,0.0047356267434344,195500.2861337265,165578.7716921357,11.9524883586111,0.0054174820715053,266097.6116820167,160127.115077668,11.988837801814576,0.0062411642464311,347556.06423773605,153436.10432220786,12.035181091466606,0.0072049995739201,2023-11-09 04:30:34,12.007902147973724,0.5189267360955601,11.487477704892692,0.5281044622950208,11.39920995395632,0.53632931412319,11.378955965640722,0.5427255101200767,11.375687762673309,0.5565803335170667,11.38575015395469,0.56673820465641,11.40440572608229,0.5844320757322858,11.43007743629573,0.6051036551708773,2023-11-09 04:30:34,2460257.6878935187,156084.06480067494,-58524.81627977468,252309.85370755225,-96078.88229609135,277997.15706845594,-109813.30598093901,286852.4770215179,-116508.25399504989,291898.730335888,-123207.40064394585,294324.6392451123,-128745.86755297662,38367.418428176316
374,2,3,1091.249857015716,840.6745112380288,111578.8279298981,381.8838302350717,185222.001819984,506.926426934934,222402.862485388,579.0156331612784,260360.09859423345,653.6342437034574,305063.92504746595,735.1006962542185,358167.80184590525,822.6371352559426,420534.5309191624,915.091631654286,491896.0913615248,1010.9503064386,2023-11-09T04:30:34.0000,g,5430.563503714626,106148.26442618348,12.435217755895064,0.0039124395262198,21722.254014858503,163499.74780512546,11.96620728223289,0.0033717635451573,48875.071533431634,173527.79095195635,11.901577404624389,0.0036286954245687,86889.01605943401,173471.08253479944,11.901932278296174,0.0040976699380711,135764.08759286563,169299.83745460032,11.928358647146505,0.004721930151828,195500.2861337265,162667.51571217875,11.971747914761355,0.0054996714044232,266097.6116820167,154436.91923714575,12.028122176057757,0.0064438099020604,347556.06423773605,144340.02712378872,12.101533043568477,0.007616795425077,2023-11-09 04:30:34,11.948002672667752,0.4872150832273121,11.4669428573481,0.4992644248847906,11.392659964164194,0.5089174404601948,11.38133897759727,0.5205933006989039,11.391349608233371,0.5370090389131335,11.417097688665036,0.5546502260963191,11.45071253947176,0.5774096365859958,11.495517396731426,0.6060156468370508,2023-11-09 04:30:34,2460257.6878935187,156084.06480067494,-49935.80037449146,252309.85370755225,-88810.10590242679,277997.15706845594,-104469.36611649959,286852.4770215179,-113381.39448671843,291898.730335888,-122598.89288128767,294324.6392451123,-131657.12353293356,35456.16244821937
386,2,3,1091.249857015716,840.6745112380288,113188.42354999584,384.5091082060854,185247.5183089226,506.9578858883795,222475.02934614403,579.0935265223127,260675.29315807228,653.9355614060867,305619.0609739633,735.5725350349801,358749.0806724556,823.0786448550876,420281.4214332353,914.9187439769172,491423.7345587736,1010.65823919271,2023-11-09T04:30:44.0000,g,5430.563503714626,107757.86004628122,12.41887760453691,0.0038804933115275,21722.254014858503,163525.26429406408,11.966037850691633,0.0033714466280402,48875.071533431634,173599.9578127124,11.901125961748305,0.0036276749028501,86889.01605943401,173786.27709863827,11.89996130066826,0.0040921235836445,135764.08759286563,169854.97338109766,11.924804330987746,0.004709518455228,195500.2861337265,163248.7945387291,11.967875042392729,0.0054830299286991,266097.6116820167,154183.8097512186,12.02990306870974,0.0064531686931353,347556.06423773605,143867.6703210376,12.10509197239695,0.0076395956970004,2023-11-09 04:30:44,11.927844599426685,0.4910330051102249,11.463648765293732,0.5023890853979012,11.39235097922349,0.5087749825248142,11.3798288591339,0.5201324415343596,11.388024909661148,0.5367794213265977,11.41068271529818,0.5571923270945494,11.443890128051155,0.5860129406585841,11.49162685509038,0.6134651173065695,2023-11-09 04:30:44,2460257.6880092598,169380.01236289434,-61622.15231661312,259740.9914197054,-96215.72712564131,277370.0777855102,-103770.11997279781,280587.588366724,-106801.31126808576,278477.4516976797,-108622.47831658204,272726.2329986034,-109477.43845987428,57635.84752127866
403,2,3,1091.249857015716,840.6745112380288,112844.01724539782,383.9488854658148,182309.3903702916,503.32259887322215,220129.13678027387,576.5561094809965,259946.4327197515,653.2385805807904,306565.7447035633,736.376472474234,362086.504819523,825.6090092173343,427178.1545501782,919.6179775862964,502088.550910648,1017.2320763341568,2023-11-09T04:30:44.0000,g,5430.563503714626,107413.4537416832,12.422353297525929,0.0038872636378327,21722.254014858503,160587.1363554331,11.98572311578782,0.0034085129026968,48875.071533431634,171254.06524684222,11.91589777596379,0.0036612548038309,86889.01605943401,173057.41666031748,11.904524458916136,0.0041049783944018,135764.08759286563,170801.65711069765,11.918769800298143,0.0046885342177723,195500.2861337265,166586.2186857965,11.94590232419394,0.0053897003281964,266097.6116820167,161080.54286816152,11.982392288544157,0.0062085993306071,347556.06423773605,154532.4866729119,12.02745051714052,0.0071586234508404,2023-11-09 04:30:44,11.909685023992775,0.5126682735331531,11.462212916548802,0.5235101992390181,11.385862383449592,0.5300353925141987,11.369866862007358,0.5346575969087777,11.3693573016894,0.5494124986087439,11.379830394117423,0.5660719300765162,11.398981814466572,0.583410474077585,11.426152770095886,0.6012977470446348,2023-11-09 04:30:44,2460257.6880092598,169380.01236289434,-61966.55862121114,259740.9914197054,-99153.8550642723,277370.0777855102,-106116.012538668,280587.588366724,-107530.17170640655,278477.4516976797,-107675.79458698205,272726.2329986034,-106140.01431280686,60973.271668346075
423,2,3,1091.249857015716,840.6745112380288,80394.03337519853,326.88570872624007,156051.47974791346,469.58625436945294,200846.502497296,555.2599882121855,244996.27095835848,638.7745620408512,296095.3755711734,727.4354596011535,356503.46824209526,821.3716820563697,426877.05150771263,919.4133165088576,507645.93853400287,1020.640892909378,2023-11-09T04:30:44.0000,g,5430.563503714626,74963.4698714839,12.812875798124818,0.0047421525290815,21722.254014858503,134329.22573305495,12.179573721236876,0.0038016674989373,48875.071533431634,151971.43096386438,12.045595117981854,0.0039734128536588,86889.01605943401,158107.25489892447,12.002620504007544,0.0043936461781182,135764.08759286563,160331.28797830775,11.987454296572484,0.0049340716480945,195500.2861337265,161003.18210836875,11.982913850938257,0.0055479754656965,266097.6116820167,160779.43982569594,11.98442372200912,0.006218842302146,347556.06423773605,160089.87429626682,11.989090340975112,0.0069332740494558,2023-11-09 04:30:44,12.172740827298483,0.6401349708263346,11.550730040948576,0.6288436802883002,11.41809570552808,0.6274994124537745,11.373814454105473,0.6288060499020709,11.353990520599575,0.633463775972908,11.344462517577869,0.6384513333603881,11.34215872626294,0.6422649957461797,11.341452107384846,0.647638233590266,2023-11-09 04:30:44,2460257.6880092598,135177.26930494566,-60213.799433461754,239722.0503755579,-105392.82464250296,270870.505227061,-118899.07426319661,282146.2083644905,-124038.95346556601,287345.097423606,-127013.80944529828,289877.82426032424,-128874.64215195549,38238.64382919745
446,2,3,1091.249857015716,840.6745112380288,125503.71142514488,404.0313930757748,190390.6560230846,513.2594098318534,224511.8988060085,581.2877091495573,261756.07564181983,654.9677074208129,306443.062067068,736.2723389003264,359452.62284418964,823.6127029905102,421145.9970525426,915.5091637159272,490997.86297944095,1010.3948426103806,2023-11-09T04:30:54.0000,g,5430.563503714626,120073.14792143024,12.301385258624569,0.0036593039124568,21722.254014858503,168668.40200822608,11.932415674066458,0.0033092719296938,48875.071533431634,175636.82727257686,11.888461041627757,0.00359919040623,86889.01605943401,174867.05958238585,11.893229981576916,0.0040732507512917,135764.08759286563,170678.97447420238,11.919549938165703,0.0046912407988198,195500.2861337265,163952.33671046313,11.963205973054883,0.0054630439094255,266097.6116820167,155048.38537052588,12.02383188005361,0.0064213259181113,347556.06423773605,143441.7987417049,12.108310693536971,0.0076602803435099,2023-11-09 04:30:54,11.80058664623761,0.5007986123869586,11.432211536416943,0.500204137649515,11.379756804187256,0.5087042374405009,11.373031348665146,0.5201986329117698,11.38474770898632,0.5348022291793839,11.409455905677566,0.553750067377317,11.4440221020463,0.5798097780073093,11.490860217190855,0.6174504763461162,2023-11-09 04:30:54,2460257.688125,190443.1435328452,-70369.99561141495,267371.6680128873,-98703.26600466121,280606.2101963274,-104969.38292375056,282349.78445503564,-107482.7248726498,279319.28161683225,-108640.30714262987,273034.569650303,-109082.23293983986,58031.05304131308
477,2,3,1091.249857015716,840.6745112380288,88812.09429131816,342.60303922084466,162297.31896481497,477.8269021698169,204189.6484468219,559.010362864118,247444.2938579752,641.1653206572827,298804.770012998,729.759611113806,358606.6038515615,822.9704483035542,428923.61481926567,920.8034804178816,509923.5745122556,1022.034674289209,2023-11-09T04:30:54.0000,g,5430.563503714626,83381.53078760354,12.697325339991606,0.0044683852842872,21722.254014858503,140575.06494995646,12.130229267903127,0.0036965073165334,48875.071533431634,155314.57691339025,12.021969455077198,0.003914144967563,86889.01605943401,160555.2777985412,11.98593853416445,0.0043428487420369,135764.08759286563,163040.6824201324,11.969260038896785,0.0048675800745315,195500.2861337265,163106.317717835,11.96882304196008,0.0054870980784348,266097.6116820167,162826.00313724898,11.970690593868428,0.0061499623257986,347556.06423773605,162367.51027451956,11.973752171729046,0.0068453516741762,2023-11-09 04:30:54,12.07557328249538,0.6217520574962254,11.509181573803795,0.6210476940993317,11.397244606375365,0.6247248487018329,11.36111460304716,0.624823931117291,11.345004157742562,0.6242558811542231,11.34002060008335,0.6288024418767311,11.340522535735143,0.6301680581332842,11.341013788739325,0.6327383829897215,2023-11-09 04:30:54,2460257.688125,175157.93487871246,-91776.40409110893,261723.6254811493,-121148.56053119284,280025.56814035226,-124710.99122696201,284084.5795909395,-123529.3017923983,284138.3853106776,-121097.70289054519,280418.90061960655,-117312.58290177156,49800.703079381376
486,2,3,1091.249857015716,840.6745112380288,111873.66330658789,382.36605949707774,181925.72801799007,502.84596053571465,219519.8065523872,575.8952021037958,259163.5958015162,652.4891541620549,305979.2198933164,735.8784903501237,362327.5696248559,825.7914786047321,427815.7050391518,920.051173519384,502309.51498607744,1017.3678300197362,2023-11-09T04:30:54.0000,g,5430.563503714626,106443.09980287324,12.43220621636888,0.0039065293144708,21722.254014858503,160203.47400313156,11.98832017624694,0.0034134402233493,48875.071533431634,170644.73501895554,11.91976776666858,0.0036701163514849,86889.01605943401,172274.5797420822,11.909447002146118,0.0041189010950633,135764.08759286563,170215.1323004507,11.922504583271756,0.0047015083056375,195500.2861337265,166827.28349112938,11.944332304799154,0.0053831016976932,266097.6116820167,161718.09335713513,11.978103469009964,0.006187035911886,347556.06423773605,154753.4507483414,12.025899145361624,0.0071493560227336,2023-11-09 04:30:54,11.89142545951142,0.5407807568574583,11.455392680857466,0.5329274953894743,11.382005782400578,0.5377619842680019,11.366380848993614,0.5430661531525036,11.36617522964443,0.5563293536273264,11.380481794183533,0.5638505106156213,11.398739716947857,0.5793637520621076,11.42541107436278,0.6004880709988445,2023-11-09 04:30:54,2460257.688125,147832.76063171343,-41389.66082884019,249073.41221830243,-88869.93821517087,276122.7292896996,-105477.99427074404,285465.8482353516,-113191.26849326942,289733.2492570082,-119518.1169565575,291066.1892454574,-124238.90575432804,42874.3802268249
503,2,3,1091.249857015716,840.6745112380288,92940.38428310424,350.05314549085523,164048.61177455098,480.11213758887857,204956.85945835063,559.8674842369113,247422.88897336973,641.1444553273042,298389.1939350008,729.4036056229305,358720.6863965654,823.0570829225037,428915.3176247217,920.797848351307,509762.7610692034,1021.936328122388,2023-11-09T04:31:04.0000,g,5430.563503714626,87509.8207793896,12.644858013988154,0.0043501722701615,21722.254014858503,142326.35775969247,12.11678666107578,0.0036684838834242,48875.071533431634,156081.787924919,12.016619421798469,0.0039008772080476,86889.01605943401,160533.87291393572,11.986083291831644,0.0043432864510921,135764.08759286563,162625.10634213517,11.97203101610222,0.0048776381393788,195500.2861337265,163220.4002628389,11.968063903663012,0.0054838401096729,266097.6116820167,162817.70594270498,11.970745921604015,0.0061502381100641,347556.06423773605,162206.69683146733,11.974828048910895,0.0068514788756705,2023-11-09 04:31:04,12.018051566789609,0.6268064471985451,11.486466835356527,0.630319825719253,11.384131171608988,0.6324882501894802,11.3515313951126,0.634551896719044,11.334342821667246,0.6376881944349737,11.328936880400192,0.6391270232628194,11.32495646771767,0.645789453886346,11.324468696370236,0.6503593525406597,2023-11-09 04:31:04,2460257.688240741,155876.043298049,-68366.22251865939,254339.17946506548,-112012.821705373,279477.93864690827,-123396.15072198928,287996.6539220539,-127462.78100811821,292592.285512588,-129967.17917045282,294052.7517152423,-130832.35145240338,36280.93452874955
508,2,3,1091.249857015716,840.6745112380288,121471.04534968497,397.7443061079008,185038.1001501311,506.6996415059852,220237.2017702532,576.6732432135176,259297.04033474805,652.6169652018643,305990.8963806351,735.8884081428208,361758.0562785264,825.3603307013734,426459.52873413096,919.1294482148844,500509.7477457129,1016.2615773560452,2023-11-09T04:31:04.0000,g,5430.563503714626,116040.48184597034,12.338476191257984,0.0037275520233231,21722.254014858503,163315.8461352726,11.967429186731032,0.0033740501805399,48875.071533431634,171362.13023682154,11.91521286919333,0.0036596892856549,86889.01605943401,172408.02427531403,11.90860631238338,0.0041165192434645,135764.08759286563,170226.80878776946,11.922430106049644,0.0047012491719389,195500.2861337265,166257.77014479993,11.948045121420735,0.0053987212679203,266097.6116820167,160361.91705211427,11.987246901504989,0.0062331087910906,347556.06423773605,152953.68350797688,12.038600149134911,0.0072256152321893,2023-11-09 04:31:04,11.81058119830226,0.5278949929557228,11.43441312279909,0.5330160639319423,11.373684691699244,0.5415281774940848,11.359378165702225,0.5492281466811555,11.361666375310246,0.5607637307393976,11.376400622642446,0.5716444987782889,11.39791272909568,0.5893341724093091,11.42446011222175,0.6141400369131613,2023-11-09 04:31:04,2460257.688240741,155876.043298049,-39835.56145207865,254339.17946506548,-91023.33332979289,279477.93864690827,-108115.80841008673,287996.6539220539,-115588.6296467399,292592.285512588,-122365.47672481852,294052.7517152423,-127794.98157044235,39318.30441071058
511,2,3,1091.249857015716,840.6745112380288,112272.3772302282,383.01722969686745,183924.1851268868,505.3237912596274,221192.4466169274,577.7076132867969,258756.5533097808,652.099145656572,303915.5940283068,734.1237110761042,357092.54931162554,821.8198061662226,418298.5792025846,913.56322021204,489304.14498055336,1009.3466161394068,2023-11-09T04:31:04.0000,g,5430.563503714626,106841.81372651356,12.42814687021683,0.0038985788687709,21722.254014858503,162201.93111202825,11.97485994888945,0.0033879967965072,48875.071533431634,172317.37508349575,11.909177324046231,0.0036459296640572,86889.01605943401,171867.53725034677,11.912015365356645,0.0041261882973777,135764.08759286563,168151.50643544114,11.935748093938056,0.0047478583613033,195500.2861337265,161592.26317789903,11.97894859126098,0.0055307662732704,266097.6116820167,152200.96752056788,12.043956467016306,0.0065275537873721,347556.06423773605,141748.0807428173,12.12120703176571,0.0077437693639264,2023-11-09 04:31:04,11.929949215372435,0.4981976548443949,11.465015632363343,0.509844316526106,11.392292321164842,0.5168850028813896,11.38049721623562,0.531518149121025,11.389522077298944,0.5462260166391122,11.41325748193406,0.5656911093269201,11.446005915480615,0.5979505515356909,11.49090467845689,0.6303023533088208,2023-11-09 04:31:04,2460257.688240741,169052.00028030333,-62210.18655378977,259414.2011552218,-97212.27004319354,277385.06340515614,-105067.68832166039,280414.9175119603,-108547.38026161355,278093.7119832339,-109942.20554779278,272080.2432662193,-110487.98008832024,56625.305892832694
